,Año comercial,RUT,DV,Razón social,Tramo según ventas,Número de trabajadores dependientes informados,Fecha inicio de actividades vigente,Fecha término de giro,Tipo término de giro,Tipo de contribuyente,Subtipo de contribuyente,Tramo capital propio positivo,Tramo capital propio negativo,Rubro económico,Subrubro económico,Actividad económica,Región,Provincia,Comuna,Calle,Número,Bloque,Departamento,Villa,Ciudad,regimen_final,lat,lon
602,2018,76707084,5,JUAN CARLOS URRA PAEZ  CAFETERIA AL PASO  E.I.R.L.,1,0,2017-02-23,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Maipú,MANUEL RODRIGUEZ,1695.0,,L/C,,SANTIAGO,r 14 A,-33.5118338,-70.7597556
603,2018,76713801,6,MUJICA Y ELGUETA LIMITADA,1,0,2017-03-29,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,CARMEN,1153.0,,,,SANTIAGO,r 14 A,-33.458293,-70.63957119999999
604,2018,76726595,6,ALIMENTOS PANADERIA GABRIEL PEREIRA SPA,1,0,2017-04-29,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Chacabuco,Lampa,Baquedano,853.0,,24,,LAMPA,r 14 B,-33.2843217,-70.8779091
605,2018,76728266,4,RUSTIKO SANDWICH COMPRA VENTA FRUTAS Y VERDURAS SEBASTIAN NICOLAS MOLINA ESCOBAR,1,0,2017-06-30,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Renca,LOS NARDOS,1738.0,,,,RENCA,r 14 A,-33.4011054,-70.7002894
606,2018,76729258,9,PRINCE ROBERT E.I.R.L.,1,0,2017-05-15,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,ENRIQUE OLIVARES,1546.0,,,,LA FLORIDA,r 14 A,-33.5397687,-70.5707394
607,2018,76741415,3,PASTELERIA SPA,1,0,2017-05-22,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,1.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Talagante,Talagante,PASAJE JEAN BORDE,1145.0,,,TEGUALDA III,SANTIAGO,r 14 ter,-33.6790365,-70.946361
608,2018,76762311,9,MASAS DULCES Y SALADAS DANIELA ANDREA AZPIRI STAMBUK EMPRESA INDIVIDUAL DE RESPO,1,0,2017-08-09,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Las Condes,LATADIA,7381.0,,,,LAS CONDES,r 14 A,-33.4273119,-70.5553189
609,2018,76766136,3,"ELABORADORA, COMERCIALIZADORA Y DISTRIBUIDORA GELATO LAB LIMITADA",1,0,2017-07-26,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,2.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Las Condes,APOQUINDO,6410.0,,605,,,r 14 A,-33.4075948,-70.5644324
610,2018,76776396,4,HARMONY COFFEE LIMITADA,1,0,2017-09-04,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,1.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Maipú,LOS FAISANES,1214.0,,,,MAIPU,r 14 A,-33.5180385,-70.7769854
611,2018,76778821,5,EVENTOS Y SERVICIOS GASTRONOMICOS TENTACIONES SPA,1,0,2017-09-08,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,3.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,San Ramón,PASAJE CADETE G PERRY,1314.0,,,LA BANDERA,SAN RAMON,,-33.5475504,-70.6512319
612,2018,76781029,6,CAFETERÍA Y COMIDA RÁPIDA SMILE LIMITADA,1,0,2018-05-07,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,YUNGAY,3241.0,,,,SANTIAGO,r 14 A,-33.4286156,-70.6799532
613,2018,76782584,6,OLGUIN & TAPIA LIMITADA,1,0,2018-05-07,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,3.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Maipo,Paine,AV MIGUEL LETELIER,,,,,PAINE,r 14 ter,-33.8728584,-70.90957159999999
614,2018,76784917,6,MUFFINESS SPA,1,0,2017-10-03,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,4.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Maipú,SAN ALBERTO HURTADO,2044.0,,,,SANTIAGO,r 14 ter,-33.5109842,-70.7692352
615,2018,76794629,5,LA BAGUETTE SPA,1,0,2017-10-25,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,,,,,,,r 14 A,-33.4539131,-70.6641192
616,2018,76795126,4,DULCERIA SILVANA DEL CARMEN JIMENEZ PALMA E.I.R.L.,1,0,2017-10-31,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,3.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,EL MAIO,9607.0,,,,LA FLORIDA,r 14 A,-33.5226882,-70.5987142
617,2018,76796972,4,MAZAMIEL SPA,1,0,2017-11-15,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,San Joaquín,VARAS MENA,177.0,,B,,SAN JOAQUIN,,-33.5113994,-70.6203312
618,2018,76799402,8,BAKLAVA SPA,1,0,2018-01-03,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,1.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Quinta Normal,BARROS ARANA,648.0,,,,SANTIAGO,r 14 B,-33.4447617,-70.6966566
619,2018,76801956,8,BIOALMACÉN  SPA,1,0,2017-11-20,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Quilicura,,,,,,,r 14 B,-33.4539131,-70.6641192
620,2018,76803284,K,AMASANDERIA LENIN RODRIGUEZ CHAVEZ E.I.R.L.,1,0,,2018-11-22,TERMINO DE GIRO PERSONA JURIDICA,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Quinta Normal,,,,,,,,-33.4354176,-70.6690888
621,2018,76819842,K,FLORERÍA NEW ROSE JAVIER PINO SMITH E.I.R.L.,1,0,,2019-01-04,TERMINO DE GIRO PERSONA JURIDICA,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Maipo,San Bernardo,,,,,,,,-33.6030403,-70.6732857
622,2018,76822367,K,AMASANDERÍA JUAN MANUEL SALAS MANRIQUEZ E.I.R.L.,1,0,2018-02-01,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,2.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Lo Prado,TAURO,47.0,,,METROPOLITANA,LO PRADO,r 14 ter,-33.4551362,-70.707438
623,2018,76833133,2,EL RINCÓN DEL NACHO SPA,1,0,2018-02-13,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Cisterna,MARIA VIAL,8589.0,,,,SANTIAGO,r 14 A,-33.5365266,-70.6520342
624,2018,76837888,6,FAMILY GROUP LIMITADA,1,0,2018-03-07,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Talagante,Peñaflor,FELIPE BECERRA FUENTES,2565.0,,,,PE?AFLOR,r 14 A,-33.59757,-70.8780734
625,2018,76847451,6,ALIMENTOS GREDY-SB SPA,1,1,2018-03-08,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Cordillera,Puente Alto,EYZAGUIRRE,208.0,,,ESFUERZO,SANTIAGO,r 14 B,-33.6127708,-70.5787592
626,2018,76853863,8,ROBERT ARMANDO PICHUN MARTINEZ DISTRIBUIDORA Y ALMACEN E.I.R.L.,1,0,2018-04-09,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,1.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,ROJAS MAGALLANES,95.0,,,,LA FLORIDA,r 14 A,-33.5357184,-70.5942412
627,2018,76855189,8,PANADERÍA PILAR CHAPPUZEAU SILVA E.I.R.L.,1,0,2018-04-24,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,1.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,SAN ISIDRO,1952.0,,,,SANTIAGO,r 14 A,-33.4708341,-70.639258
628,2018,76862721,5,FABRICACION DE PRODUCTOS DE PANADERIA Y COMERCIALIZACION DE PRODUCTOS ALIMENTICI,1,0,2018-05-03,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Cerrillos,MARTIN DE SOLIER,4116.0,,,,CERRILLOS,r 14 A,-33.4811466,-70.68865149999999
629,2018,76865161,2,APETEAT SPA,1,0,2018-05-10,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,2.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,SAN ANTONIO,19.0,,,,SANTIAGO,r 14 A,-33.4427409,-70.6474679
630,2018,76867769,7,COMERCIALIZADORA PACIFICO AZUL BFP SPA,1,0,2018-08-21,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,4.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Peñalolén,LAS CORTEZAS PONIENTE,10601.0,,,,PE?ALOLEN,r 14 A,-33.4772348,-70.5220573
631,2018,76881626,3,JACKIE PASTELERIA ARTESANAL SPA,1,0,2018-06-19,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,2.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Maipú,CALLE COQUIMBO,1899.0,,,,MAIPU,r 14 B,-33.5538101,-70.7670077
632,2018,76885936,1,TRISANO SPA,1,0,2018-07-20,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Las Condes,,,,,,,r 14 B,-33.426848,-70.612612
633,2018,76888695,4,COMERCIALIZADORA TVENDO SPA,1,1,2018-08-06,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,4.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Quinta Normal,DR LUCAS SIERRA,3557.0,,219,,QUINTA NORMAL,r 14 ter,-33.4281685,-70.683717
634,2018,76891117,7,EVOZYMES SPA,1,0,2018-06-28,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,2.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Vitacura,VITACURA,5093.0,,1201,,SANTIAGO,r 14 A,-33.3975669,-70.5835235
635,2018,76896931,0,PRINCHILE SPA,1,0,2018-07-25,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,3.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Providencia,AVENIDA HOLANDA,310.0,,1,,SANTIAGO,r 14 B,-33.4218204,-70.6028176
